ITSC_ID, G(x), G(y), G(z), G(calibrated),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(℃),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Intake Air Temperature(℃),Relative Throttle Position(%),Throttle Position(Manifold)(%),Timing Advance(°),ACC_Y(m/s^2),ACC_Z(m/s^2),ENV1,ENV2,ENV_SPEED_LIMIT(km/h),DELTA_THETA(°),ACC_X(m/s),Speed (OBD)(km/h)
343,0.07349716,9.08775234,-4.13604927,0.03683549,49.80392075,0.00899612,15.29411793,30.58823586,14.06866074,53,38.03921509,23.92156792,1275,33,0,17.64705849,17,9.94,6.66,30.2642,0.05,25,7.79,-11.1,42
344,-0.5255571,8.08124542,-5.63862419,0.0249092,50.98039246,-0.01011801,28.23529434,41.96078491,14.06866074,60,58.03921509,61.17647171,3204.5,33,0,16.86274529,21.5,0.429,6.61,0.12321,-0.014,25,0.551,3.89,22
344,-0.84244812,6.84601355,-7.79294443,0.07986575,50.98039246,0.06122819,29.80392265,43.92156982,14.06866074,60,95.29412079,93.72548676,2428,33,0,16.86274529,17.5,-0.122,6.53,2.4642,0.114,25,-0.551,0,29
344,-0.73931259,6.65111876,-7.36932564,0.03372389,70.58823395,0.01253635,28.62745094,42.35294342,14.06866074,60,95.29412079,72.54901886,2428,33,18.03921509,35.29411697,17.5,0.999,6.83,0.77284,0.114,25,1.12,1.11,29
344,-1.54388952,6.71653271,-6.93597651,0.01570612,70.58823395,-0.00295336,28.62745094,42.35294342,14.06866074,60,94.11764526,72.54901886,2394.5,33,18.03921509,30.19607925,20.5,0.956,6.82,15.94964,0.114,25,-0.0428,0,31
344,-0.95531344,6.90663767,-6.92519903,0.02074701,63.92156982,-0.00325605,25.49019623,39.60784531,14.06866074,61,94.11764526,60.39215851,2394.5,33,11.37254906,30.19607925,20.5,0.958,6.94,9.8568,0.05,25,0.00146,2.78,31
344,-0.73033124,6.7373395,-6.39275599,-0.03133166,59.60784531,-0.05263167,25.49019623,39.60784531,14.06866074,61,77.2549057,60.39215851,2699,33,7.45098066,24.70588303,30.5,0.412,6.84,0.77284,-0.014,25,-0.545,2.22,36
344,-0.44247985,7.40435266,-6.27180767,0.00918257,59.60784531,-0.0506053,23.13725471,37.64706039,14.06866074,61,67.45098114,45.49019623,2846.75,33,7.45098066,24.70588303,36.5,-0.118,7.05,15.4568,0.05,25,-0.53,0,40
344,-0.06301895,7.53398323,-6.2656703,0.01789474,58.8235321,0.00456469,22.35294151,36.47058868,14.06866074,61,67.45098114,35.68627548,2973.25,33,7.45098066,24.70588303,36.5,0.406,7.12,0,0.05,25,0.523,2.78,40
344,-0.48409331,8.02810574,-5.69370985,0.02349466,49.01960754,0.00483785,22.35294151,36.47058868,14.06866074,61,43.52941132,35.68627548,2973.25,33,0,16.86274529,20,0.402,7.26,0.12321,-0.014,25,-0.00387,0,45
344,-0.52406019,6.88657951,-6.82984734,0.0091334,49.01960754,-0.00855097,25.09803963,40.7843132,14.06866074,61,88.23529816,49.41176605,2245.25,33,0,16.86274529,20,-0.111,7.42,2.58741,-0.014,25,-0.513,0,45
344,-0.57046372,7.17547846,-6.45951748,0.00488365,61.17647171,-0.01377949,23.92156982,38.03921509,14.06866074,61,88.23529816,56.47058868,2245.25,33,10.1960783,28.23529434,22.5,-0.108,7.4,2.4642,0.114,25,0.00233,1.11,45
344,-0.52899992,7.48742962,-6.14801502,0.0080471,61.17647171,-0.00765389,23.92156982,38.03921509,14.06866074,61,63.92156982,56.47058868,2232.75,33,4.31372547,21.17647171,29,0.882,7.46,0.0309136,0.05,25,0.99,1.11,47
344,-0.43020537,7.8444376,-5.74535227,0.01114064,53.72549057,0.00063814,19.6078434,34.50980377,14.06866074,61,39.60784531,21.96078491,2283.5,33,4.31372547,21.17647171,29,0.384,7.68,0.618272,0.05,25,-0.498,0,49
344,-0.4643344,8.24739933,-5.29448986,0.01915962,49.01960754,-0.00391243,19.6078434,34.50980377,14.06866074,61,39.60784531,21.96078491,2283.5,33,0,16.86274529,41.5,0.373,8.25,0.12321,-0.078,25,-0.011,0.556,49
344,-0.4128415,8.20728302,-5.31574583,0.01666433,49.01960754,-6.64E-06,16.47058868,31.37254906,14.06866074,61,39.60784531,10.1960783,2235.75,33,0,16.86274529,41.5,-0.542,8.24,2.4951136,-0.014,25,-0.915,0,50
344,-0.51552796,8.25877571,-5.26006174,0.01850778,49.01960754,0.00315439,15.68627453,31.37254906,14.06866074,61,21.96078491,10.1960783,2235.75,33,0,16.86274529,20,-0.0976,7.81,0.618272,0.0474,25,0.444,-1.11,50
345,-0.36030075,7.92332315,-5.36873579,-0.00468075,49.01960754,-0.02074345,16.07843208,30.58823586,14.06866074,61,23.13725471,10.5882349,2119.5,33,0,16.86274529,19.5,0.347,7.81,0.27889,0.0124,25,0.885,-0.556,48
345,-0.87478089,7.44970846,-4.75890398,-0.07547897,49.01960754,-0.09416962,15.68627453,30.58823586,14.06866074,62,23.13725471,10.5882349,2046.75,33,0,16.86274529,19.5,0.0912,7.99,5.5778,0.0299,25,-0.256,0,47
345,-0.00778381,7.95580578,-5.10722923,-0.01728642,49.01960754,0.00189462,15.29411793,30.58823586,14.06866074,62,23.92156982,10.98039246,2046.75,33,0,16.86274529,20.5,0.215,7.99,0,-0.0225,25,0.123,-1.67,47
345,-0.25851241,8.41430283,-5.1217494,0.02347654,49.01960754,-0.01711263,15.29411793,30.58823586,14.06866074,62,24.31372643,10.98039246,1985.75,33,0,16.86274529,22,-0.161,7.99,0.12321,-0.04,25,-0.376,0,44
345,0.05897735,8.22075462,-5.34134245,0.01836652,49.01960754,-0.00029205,15.68627453,30.58823586,14.06866074,62,24.70588303,11.37254906,1934.25,33,0,16.86274529,22,-0.287,8.17,2.4642,-0.0837,25,-0.125,0,44
345,0.30746064,8.03933239,-5.50225782,0.01255822,49.01960754,-0.01750035,15.68627453,30.58823586,14.06866074,62,24.70588303,11.37254906,1934.25,33,0,16.86274529,24,-0.587,8.43,0,-0.136,25,-0.3,-1.11,44
345,0.0796344,8.24560356,-5.38669825,0.02302748,49.01960754,0.00437046,15.68627453,30.58823586,14.06866074,63,25.09803963,11.37254906,1905.25,33,0,16.86274529,24,-0.925,8.34,0.0309136,-0.11,25,-0.338,0,42
345,-0.0199086,8.42148781,-4.90964031,0.01269513,49.01960754,0.0188009,15.68627453,30.58823586,14.06866074,63,25.09803963,11.76470566,1905.25,33,0,16.86274529,25,-0.755,8.43,0.618272,-0.119,25,0.17,0,42
345,-0.1845662,8.41849327,-4.89332438,0.01177078,49.01960754,-0.01134185,15.68627453,30.58823586,14.06866074,63,25.09803963,11.76470566,1847.5,33,0,16.86274529,26,-0.807,8.69,0.27889,-0.145,25,-0.0516,-0.556,42
345,-0.19354752,8.71547604,-4.51042032,0.01954418,49.01960754,-0.01020431,15.68627453,30.58823586,14.06866074,63,25.88235283,12.15686321,1755.25,33,0,16.86274529,26,-0.955,8.87,5.5778,-0.101,25,-0.148,0,41
345,-0.35536101,8.73912716,-4.60936499,0.02680832,49.01960754,0.02384998,15.29411793,30.58823586,14.06866074,63,25.88235283,12.15686321,1755.25,33,0,16.86274529,28.5,-0.654,8.6,35.721,-0.075,25,0.301,-1.67,41
345,-0.20731887,8.4973793,-4.80695391,0.01441288,49.01960754,0.01485977,15.29411793,30.58823586,14.06866074,63,27.45098114,13.33333302,1583.5,33,0,16.86274529,33,-0.499,8.78,715.52889,-0.0575,25,0.155,0,38
345,-0.29758117,8.85947704,-4.72522402,0.04297847,49.01960754,0.02202174,15.29411793,30.58823586,14.06866074,63,27.45098114,14.11764717,1479.5,33,0,16.86274529,33,-0.375,8.07,22.1778,0.0708,25,0.124,-18.9,38
346,-0.43724075,8.07151508,-5.44732237,0.01262945,56.07843399,-0.00765281,22.74509811,39.60784531,14.06866074,68,67.45098114,56.07843018,2683.5,33,5.09803915,23.92156982,25.5,0.502,8.07,1.51321,0.14,25,-2.69,3.33,4
346,-0.43724075,8.07151508,-5.44732237,0.01262945,56.07843399,-0.00765281,22.74509811,37.64706039,14.06866074,68,74.11764526,49.41176605,1767.75,33,5.09803915,23.92156982,24,0.992,8.07,30.54309,0.0363,25,0.489,0,10
346,-0.43724075,8.07151508,-5.44732237,0.01262945,58.4313736,-0.00765281,23.92156982,38.4313736,14.06866074,68,74.11764526,51.76470566,2300,33,7.05882359,24.31372643,24,0.258,8.07,6.35064,0.14,25,-0.734,3.89,10
346,-0.43724075,8.07151508,-5.44732237,0.01262945,58.8235321,-0.00765281,22.74509811,36.07843018,14.06866074,68,76.07843018,33.33333206,2300,33,7.45098066,24.70588303,25.5,0.992,8.07,15.4568,0.174,25,0.734,1.67,17
346,-0.43724075,8.07151508,-5.44732237,0.01262945,58.8235321,-0.00765281,22.74509811,36.07843018,14.06866074,68,42.35294342,33.33333206,2614.75,33,9.8039217,18.4313736,19,1.24,8.07,0.12321,-0.102,25,0.245,2.78,20
346,-0.43724075,8.07151508,-5.44732237,0.01262945,62.35294342,-0.00765281,25.49019623,39.60784531,14.06866074,68,42.35294342,64.70587921,2207,33,9.8039217,18.4313736,19,-0.721,8.07,2.58741,-0.102,25,-1.96,0,25
346,-0.43724075,8.07151508,-5.44732237,0.01262945,62.35294342,-0.00765281,24.70588303,38.82352829,14.06866074,68,81.96078491,63.92156982,2207,33,9.4117651,26.27450943,21.5,-0.721,8.07,2.4642,-0.136,25,0,1.11,25
346,-0.43724075,8.07151508,-5.44732237,0.01262945,61.17647171,-0.00765281,24.31372643,38.82352829,14.06866074,68,87.45098114,63.92156982,1992,33,9.4117651,26.66666794,18.5,-0.966,8.07,0.77284,-0.102,25,-0.245,1.11,27
346,-0.43724075,8.07151508,-5.44732237,0.01262945,61.17647171,-0.00765281,24.31372643,38.82352829,14.06866074,68,81.5686264,58.82352829,2217,34,9.4117651,25.88235283,21.5,-0.721,8.07,15.94964,-0.171,25,0.245,0,29
346,-0.43724075,8.07151508,-5.44732237,0.01262945,59.60784531,-0.00765281,23.13725471,37.25490189,14.06866074,68,81.5686264,47.84313583,2217,34,8.23529434,25.88235283,21.5,-1.21,8.07,9.8568,-0.102,25,-0.489,2.78,29
346,-0.43724075,8.07151508,-5.44732237,0.01262945,57.64706039,-0.00765281,22.35294151,37.25490189,14.06866074,68,65.88235474,47.84313583,2460,34,6.66666698,23.92156982,31,-0.721,8.07,0,-0.102,25,0.489,2.22,34
346,-0.43724075,8.07151508,-5.44732237,0.01262945,57.64706039,-0.00765281,22.35294151,37.25490189,14.06866074,68,63.92156982,40.7843132,2607,34,6.66666698,23.52941132,37,-0.721,8.07,0.49284,-0.171,25,0,0,38
346,-0.43724075,8.07151508,-5.44732237,0.01262945,57.64706039,-0.00765281,22.35294151,36.86274719,14.06866074,68,63.92156982,39.60784149,2732.75,34,6.27450991,23.52941132,37,-1.21,8.07,9.8568,-0.239,25,-0.489,0,38
346,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.68627453,30.58823586,14.06866074,68,65.09803772,39.60784149,2732.75,34,0.39215687,20.7843132,39.5,-1.7,8.07,0,-0.205,25,-0.489,2.22,38
346,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.68627453,30.58823586,14.06866074,69,21.56862831,7.45098019,2311.5,34,0.39215687,16.86274529,21.5,-1.46,8.07,0.12321,-0.0671,25,0.245,0,42
346,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.68627453,30.58823586,14.06866074,69,21.56862831,19.6078434,1218.75,34,0,16.86274529,21.5,-0.476,8.07,2.4951136,-0.0671,25,0.979,0,42
346,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,69,32.94117737,23.92156792,1218.75,34,0,16.86274529,30.5,-0.476,8.07,0.618272,0.0708,25,0,1.11,42
346,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,69,39.2156868,23.92156792,926.5,34,0,16.86274529,18,0.502,8.07,0.0309136,-0.0326,25,0.979,-0.556,44
346,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,69,43.92156982,26.27450943,812.5,34,0,16.86274529,18,-0.232,8.07,1.727162,-0.136,25,-0.734,0,43
346,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,69,43.92156982,25.09803963,857,34,0,16.86274529,15,-0.966,8.07,22.2087136,-0.0326,25,-0.734,-0.556,43
346,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,69,44.70588303,25.09803963,857,34,0,16.86274529,15.5,-0.232,8.07,0.618272,-0.0593,25,0.734,-3.33,42
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,41.96078491,24.31372643,853.75,34,0,16.86274529,16,-0.421,8.07,0.27889,-0.0253,25,0.605,-0.556,36
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,41.96078491,26.27450943,815.5,34,0,16.86274529,16,-0.179,8.07,5.5778,-0.0253,25,0.242,0,35
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,44.31372452,26.27450943,815.5,34,0,16.86274529,15.5,-0.179,8.07,0,0.0088,25,0,-1.67,35
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,43.13725662,24.31372643,892.75,34,0,16.86274529,14.5,0.0625,8.07,0.0309136,-0.00823,25,0.242,0,32
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,40.7843132,21.56862831,960.75,34,0,16.86274529,14.5,-0.0584,8.07,0.741482,-0.0253,25,-0.121,0,32
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,40.7843132,21.96078491,960.75,34,0,16.86274529,19,-0.179,8.07,2.4642,0.0258,25,-0.121,-0.556,32
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,40,21.96078491,945.25,34,0,16.86274529,18.5,0.183,8.07,0.49284,-0.0423,25,0.363,-1.11,31
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,40,23.92156792,870.25,34,0,16.86274529,18.5,-0.3,8.07,9.8877136,-0.0423,25,-0.484,0,29
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,41.5686264,24.70588303,870.25,34,0,16.86274529,16.5,-0.3,8.07,0.741482,-0.0764,25,0,-2.22,29
347,-0.43724075,8.07151508,-5.44732237,0.01262945,49.01960754,-0.00765281,15.29411793,30.58823586,14.06866074,70,43.13725662,24.70588303,854.5,34,0,16.86274529,16,-0.542,7.86,2.95704,0.177,25,-0.242,-0.556,25
348,-0.43724075,8.07151508,-5.44732237,0.01262945,48.62745285,-0.00765281,19.6078434,40,14.06866074,71,67.84313965,47.84313583,3031.25,34,0,16.86274529,39.5,1.29,7.92,9.8568,0.129,25,0.832,1.11,24
348,-0.43724075,8.07151508,-5.44732237,0.01262945,48.62745285,-0.00765281,19.6078434,37.64706039,14.06866074,71,85.09803772,12.54901981,2703,34,0,31.37254906,15.5,0.934,7.56,0.12321,0.129,25,-0.358,2.22,26
348,-0.43724075,8.07151508,-5.44732237,0.01262945,67.84313965,-0.00765281,28.62745094,42.35294342,14.06866074,71,85.09803772,69.80392456,2157,34,14.90196133,31.37254906,15.5,0.978,7.5,3.23704,0.177,25,0.0443,0,30
348,-0.43724075,8.07151508,-5.44732237,0.01262945,65.88235474,-0.00765281,26.27450943,40.7843132,14.06866074,71,93.33333588,65.09803772,2157,34,12.94117641,30.19607925,14,1.35,7.26,15.58001,0.0971,25,0.375,1.11,30
348,-0.03757187,5.9504261,-7.56886053,0.00043815,62.35294342,-0.02634572,26.27450943,40.7843132,14.06866074,72,86.27451324,65.09803772,2421.75,34,11.37254906,28.23529434,18.5,0.766,7.08,2.4642,-0.0151,25,-0.588,2.78,32
348,-0.47466293,6.95842981,-6.70276165,0.00506169,62.35294342,-0.01360145,24.70588303,38.82352829,14.06866074,72,74.50980377,51.37254715,2594.5,34,11.37254906,25.09803963,26.5,-0.122,7.26,0.12321,-0.111,25,-0.888,1.11,37
348,0.0477507,8.12166119,-5.96749067,0.0463621,58.8235321,0.05984908,23.52941132,37.64706039,14.06866074,72,67.45098114,43.92156982,2699,34,7.84313726,25.09803963,26.5,-0.877,7.32,2.4642,-0.127,25,-0.755,0,39
348,-0.12798385,8.14037228,-6.61354685,0.08822435,56.86274719,0.04223086,22.35294151,36.86274719,14.06866074,72,67.45098114,43.92156982,2699,33,6.27450991,23.13725471,36.5,-0.996,7.2,0.12321,-0.191,25,-0.118,1.11,39
348,-1.17041612,7.41318417,-6.09442663,0.00450903,56.86274719,-0.04247797,22.35294151,36.86274719,14.06866074,72,58.8235321,35.68627548,2769.5,33,5.49019623,22.74509811,39.5,-1.52,7.38,2.4642,-0.143,25,-0.526,0,41
348,-1.3082794,6.42538834,-6.29036903,-0.05474305,56.07843399,-0.10568687,21.96078491,36.47058868,14.06866074,72,52.15686417,31.76470566,2810.75,33,5.49019623,22.74509811,39,-1.11,7.32,0.0309136,-0.0631,25,0.41,1.11,41
348,-0.78077638,7.30226469,-6.2656703,0.00305343,53.72549057,-0.03441213,20.7843132,35.29411697,14.06866074,72,52.15686417,22.74509811,2804.5,33,3.92156863,20.7843132,39,-0.494,7.68,0.6491856,-0.0151,25,0.618,0,43
348,-0.88870192,7.77423334,-5.83696175,0.0141173,52.94117737,-0.0045427,20.7843132,35.29411697,14.06866074,72,39.60784531,22.74509811,2804.5,33,3.13725495,20,40,-0.113,7.56,0.897162,-0.0151,25,0.382,-0.556,43
348,-0.32093263,7.68576717,-5.72738981,-0.00337881,52.94117737,-0.00807301,20.3921566,34.90196228,14.06866074,73,34.90196228,19.6078434,2759.25,33,3.13725495,20,41,-0.114,7.68,5.6087136,-0.0631,25,-0.00178,-0.556,42
348,0.08816665,7.55119705,-5.80163527,-0.01025701,52.94117737,-0.00465325,20,34.90196228,14.06866074,73,34.90196228,15.29411793,2672.5,33,3.13725495,19.6078434,41,-0.471,6.94,0.741482,0.0803,25,-0.357,-1.67,41
349,-0.70653075,7.51302671,-6.62627077,0.04270238,57.25490189,-0.02402429,21.96078491,37.64706039,14.06866074,75,81.17647552,58.82352829,1702.25,34,7.05882359,23.92156982,16,0.663,7.15,2.4642,0.0803,25,0.509,-0.556,38
349,-0.3050656,6.70470762,-6.60426617,-0.0211553,57.25490189,-0.01464798,21.96078491,36.47058868,14.06866074,75,69.41176605,45.09803772,1760.75,34,7.05882359,21.56862831,23,0.644,7.36,0,0.0337,25,-0.0194,1.11,37
349,-0.29608428,7.48862743,-6.24546242,0.01346123,54.50980377,0.02673258,20.7843132,35.29411697,14.06866074,75,69.41176605,36.07843018,1794.5,34,4.31372547,21.56862831,23,0.263,7.71,0,-0.0361,25,-0.381,0,39
349,-0.22079086,7.90790558,-5.87423468,0.0234285,48.62745285,0.00477161,15.68627453,35.29411697,14.06866074,75,57.25490189,36.07843018,1794.5,33,0,16.86274529,36,-0.268,7.92,0,0.00272,25,-0.531,0,39
349,-0.21345611,8.15953255,-5.65509033,0.03122562,48.62745285,0.00059343,15.68627453,30.58823586,14.06866074,75,26.66666794,11.76470566,1765.5,33,0,16.86274529,36,0.0197,8.06,0.27889,-0.0128,25,0.288,0,39
349,-0.11915222,8.8690567,-4.95619345,0.05474108,49.01960754,0.03609496,15.68627453,30.58823586,14.06866074,75,26.66666794,11.76470566,1765.5,33,0,16.86274529,5,-0.091,8.12,5.5778,-0.0283,25,-0.111,0,39
349,-0.07753876,8.46250248,-5.08477592,0.02541572,49.01960754,0.0083845,15.68627453,30.58823586,14.06866074,75,27.05882454,13.33333302,1623.25,33,0,16.86274529,32,-0.2,8.26,0.49284,0.0337,25,-0.109,-1.67,39
349,-0.02709366,8.09247208,-5.53129768,0.01820987,49.01960754,-0.00044879,15.29411793,30.58823586,14.06866074,75,28.62745094,14.50980377,1484.25,33,0,16.86274529,32,0.234,8.3,9.8568,-0.0283,25,0.434,0,36
349,0.70877612,7.86254978,-5.36918449,-0.00778282,49.01960754,-0.03330841,15.29411793,30.58823586,14.06866074,75,28.62745094,14.50980377,1484.25,34,0,16.86274529,28,-0.195,8.19,0.0309136,-0.0593,25,-0.429,-2.22,36
349,0.02230362,7.80177593,-6.0827508,0.02744323,49.01960754,0.00878775,15.29411793,30.58823586,14.06866074,76,30.58823586,15.68627453,1315.5,34,0,16.86274529,35,-0.415,8.09,1.111112,0.0337,25,-0.219,0,32
349,-0.64426023,8.09277058,-5.65538979,0.02756375,49.01960754,-0.00819981,15.68627453,30.58823586,14.06866074,76,30.58823586,23.52941132,935,34,0,16.86274529,35,0.239,7.85,9.8568,0.0182,25,0.654,-0.556,32
349,-0.43724075,8.20907879,-5.8372612,0.04676241,49.01960754,0.01114548,15.68627453,30.58823586,14.06866074,76,38.82352829,23.52941132,935,34,0,16.86274529,18.5,0.133,7.98,0,-0.0667,25,-0.106,-2.22,31
350,-0.26255402,8.196805,-6.02152824,0.05613035,49.01960754,-0.01925175,15.68627453,30.58823586,14.06866074,76,40.7843132,21.56862831,983.5,34,0.78431374,16.86274529,19.5,-0.479,7.8,0.0309136,-0.0349,25,-0.0381,0,27
350,-0.34518218,8.46399879,-5.87468338,0.06984097,52.15686417,0.01854439,21.17647171,36.07843018,14.06866074,76,60.39215851,58.03921509,1360.75,34,0.78431374,16.86274529,19.5,-0.256,7.61,0.618272,-0.00832,25,0.223,0,27
350,-0.3489244,7.43503857,-6.02287531,-0.00497675,52.94117737,-0.02364334,20.7843132,35.29411697,14.06866074,76,60.39215851,58.03921509,1360.75,34,2.74509811,20,22.5,-0.0627,7.51,0.0309136,-0.00301,25,0.194,-0.556,27
350,-0.7614665,7.56302261,-6.38272715,0.030788,52.94117737,0.01213368,20.7843132,35.29411697,14.06866074,76,40.7843132,23.92156792,2246,34,2.74509811,20,39.5,-0.023,7.33,0.741482,-0.0136,25,0.0397,0,26
350,-0.39457947,6.99764824,-6.08933735,-0.03456312,53.33333588,0.0072128,20.7843132,35.29411697,14.06866074,76,40.7843132,32.54901886,1694.5,34,3.13725495,20,39.5,-0.107,7.33,9.40309,0.00761,25,-0.0836,-0.556,26
350,-0.27003846,7.63202906,-6.13574076,0.01760662,52.54901886,-0.03451275,19.6078434,34.11764908,14.06866074,76,50.98039246,32.54901886,1694.5,34,2.74509811,20,35.5,0.0595,7.7,138.7778,0.0235,25,0.166,1.11,25
350,-0.25551865,7.67978001,-5.96180248,0.01039702,52.54901886,-0.00826426,19.6078434,34.11764908,14.06866074,76,40,20,1717.75,34,2.74509811,18.03921509,39.5,0.175,5.64,1.97136,-0.0237,25,0.116,-8.33,27
351,-1.12356353,5.44193363,-7.67858219,-0.01481521,67.84313965,-0.00937649,28.62745094,42.74509811,14.06866074,78,90.58823395,67.84313965,2321.75,34,14.50980377,31.37254906,17.5,-0.241,6.55,39.4272,-0.0237,25,0.021,0,12
351,-0.73751634,5.6324873,-7.40001154,-0.03003836,67.05882263,-0.02221898,28.23529434,41.96078491,14.06866074,78,90.58823395,67.84313965,2321.75,34,14.11764717,30.98039246,19.5,-0.208,6.55,1.51321,-0.0237,25,0.0332,4.44,12
351,-0.25851241,8.0819931,-5.4917798,0.01540327,67.05882263,-0.00648216,28.23529434,41.96078491,14.06866074,78,50.58823776,60.39215851,3000,34,14.11764717,16.47058868,22,-0.208,6.32,30.38741,-0.12,25,0,0,20
351,-0.07334747,7.04824305,-6.75485325,0.01418275,49.41176605,-0.0044773,28.23529434,42.35294342,14.06866074,78,50.58823776,80.78431702,3000,34,0,16.47058868,22,-1.09,6.55,2.4642,-0.0237,25,-0.88,3.89,20
351,-0.58124131,6.59782982,-7.55374193,0.04308802,66.27451324,0.01224853,28.23529434,42.35294342,14.06866074,78,89.41176605,80.78431702,2592.75,34,13.33333397,30.58823586,20.5,-0.208,6.32,1.51321,-0.12,25,0.88,1.11,27
351,0.69051409,5.19554567,-7.47560453,-0.05032676,66.27451324,-0.0690088,27.84313774,41.96078491,14.06866074,78,90.58823395,68.62744904,2347.5,34,13.33333397,30.58823586,20.5,-1.09,6.77,30.2642,-0.12,25,-0.88,0,29
351,-1.5004797,7.19224358,-6.83299065,0.04177493,63.52941132,0.06000125,24.70588303,38.82352829,14.06866074,78,90.58823395,68.62744904,2347.5,34,11.37254906,28.62745094,20,-1.02,6.32,0.49284,0.0725,25,0.0725,3.89,29
351,-0.80637312,7.23729992,-6.38452339,0.00621396,63.52941132,0.03344759,24.70588303,38.82352829,14.06866074,78,78.03921509,53.33333206,2674,34,7.05882359,25.49019623,29,0.658,6.77,10.34964,0.0725,25,1.67,0,36
351,0.64455962,7.1397028,-6.14202738,-0.01870739,57.25490189,-0.0918078,22.35294151,36.86274719,14.06866074,78,78.03921509,36.47058868,2827.25,34,7.05882359,25.49019623,29,0.614,6.55,9.8568,0.0725,25,-0.0438,2.22,36
